geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
44082,-12.263456068378396,-38.9293114047869,feira de santana,BA
44200,-12.548774551976832,-38.71258824955349,santo amaro,BA
44380,-12.655868277332464,-39.10044839031422,cruz das almas,BA
44571,-12.967481745660082,-39.26316308671777,santo antonio de jesus,BA
44550,-12.84610014352753,-39.0904320424556,são felipe,BA
44720,-11.433782960882912,-40.59994790874497,miguel calmon,BA
44713,-11.409215807412826,-40.11681996706936,quixabeira,BA
45028,-14.859266906639837,-40.817382610599694,vitoria da conquista,BA
45026,-14.8893525,-40.84248825000001,vitoria da conquista,BA
45120,-14.859441898306486,-40.5734482146653,barra do choca,BA
45590,-14.434504729883969,-39.902406459767946,dario meira,BA
45530,-14.274911470763398,-38.99703199903161,itacare,BA
45656,-14.820535612979878,-39.03132950572518,ilhéus,BA
45780,-15.650992904270495,-40.064109836401,itarantim,BA
45710,-15.119168211880428,-40.06723059750183,itororo,BA
45700,-15.257043246448555,-40.24755211052718,itapetinga,BA
45810,-16.44446967266491,-39.06166956260506,porto seguro,BA
45836,-17.03045192465799,-39.54123165657179,itamaraju,BA
45816,-16.48006288480821,-39.06740132856377,arraial d'ajuda,BA
45880,-15.414317002261669,-39.497913802834034,camacan,BA
45807,-16.28592112697296,-39.02270440270471,santa cruz cabralia,BA
45930,-18.07497921030804,-39.54390851092875,mucuri,BA
46430,-14.224788977578138,-42.77686614606025,guanambi,BA
46400,-14.066621759983953,-42.49104721619407,caetité,BA
47850,-12.08678562555841,-45.79992414323213,luis eduardo magalhaes,BA
47806,-12.152841337963048,-44.99066031483059,barreiras,BA
47813,-12.169859806853127,-44.988369250768905,barreiras,BA
47950,-12.234753551058445,-44.41808211184115,cristopolis,BA
48080,-12.131446680472528,-38.43135914903751,alagoinhas,BA
48110,-12.35400013354152,-38.380318336228605,catu,BA
48410,-10.594433179978497,-38.38074697963245,cicero dantas,BA
48480,-11.507882283558226,-38.15397459433077,crisopolis,BA
48630,-8.848935603581472,-38.768004449583984,rodelas,BA
48601,-9.405860466685551,-38.21906311985151,paulo afonso,BA
48602,-9.40277511689584,-38.21976438394056,paulo afonso,BA
48790,-10.960619571867698,-38.78738239695715,tucano,BA
48840,-10.668966503041071,-39.50042207887252,cansancao,BA
48850,-10.68728140496204,-39.85994475032581,itiuba,BA
48895,-11.462450913070407,-39.52558511603,sao domingos,BA
48930,-8.807690107708549,-39.675046980346586,curaçá,BA
49030,-10.970164794304576,-37.061643830745815,aracaju,SE
49050,-10.927157352800547,-37.06307868960052,aracaju,SE
49020,-10.931468792688452,-37.05537365765475,aracaju,SE
49090,-10.890598504039366,-37.09138541395927,aracaju,SE
49055,-10.91144883576364,-37.05969723828957,aracaju,SE
49490,-10.71619120666806,-38.16969037202442,poco verde,SE
50610,-8.05633821472036,-34.90578601080431,recife,PE
50721,-8.046099932281132,-34.92918518082404,recife,PE
50761,-8.067201485429052,-34.92588476894224,recife,PE
50771,-8.089194059120523,-34.92564794532288,recife,PE
50741,-8.048129348765498,-34.954768873333656,recife,PE
50780,-8.094041099082478,-34.93892629698763,recife,PE
50810,-8.032302911189309,-34.954410332217705,recife,PE
50910,-8.080459627531882,-34.93856877047144,recife,PE
51020,-8.109659996393315,-34.89334721273588,recife,PE
51021,-8.124466128224375,-34.896920107276785,recife,PE
51011,-8.097784915917195,-34.887951951485775,recife,PE
51230,-8.11796411422037,-34.942421754574,recife,PE
51250,-8.138173275583135,-34.9322264583223,recife,PE
53110,-8.028732446852084,-34.86715478143571,olinda,PE
53240,-8.006796953179887,-34.85447344331129,olinda,PE
53220,-8.014732471910285,-34.87193288165744,olinda,PE
53437,-7.930176473795966,-34.826440694351234,paulista,PE
54080,-8.110529968636387,-35.01942476643208,jaboatao dos guararapes,PE
54310,-8.157546902154344,-34.92237220323166,jaboatao dos guararapes,PE
54440,-8.224262582231376,-34.93262400191681,jaboatao dos guararapes,PE
54520,-8.286858523457754,-35.02236507285474,cabo de santo agostinho,PE
54753,-8.011133014715186,-34.967871440186975,camaragibe,PE
54705,-8.003074097409037,-35.020456108661755,sao lourenco da mata,PE
55036,-8.276826510675813,-36.000013583819026,caruaru,PE
55170,-8.151652952943909,-36.36954681604157,brejo da madre de deus,PE
55296,-8.892888006125926,-36.48858119678388,garanhuns,PE
55330,-9.171474107786908,-36.68549070545152,bom conselho,PE
55385,-8.658607499999995,-36.318078,lajedo,PE
55540,-8.677580187145876,-35.58735900260141,palmares,PE
55644,-8.208423317991008,-35.56779396710883,gravata,PE
55750,-7.843463901327343,-35.761015798604696,surubim,PE
55814,-7.845083036047171,-35.25775907209436,carpina,PE
55940,-7.587235298393872,-35.09767428315629,condado,PE
56180,-8.512087572996801,-39.30738516529125,cabrobo,PE
56250,-7.756134708582977,-40.2708052522259,trindade,PE
56304,-9.39083242853022,-40.50556809146507,petrolina,PE
56328,-9.400220802682254,-40.49010877826116,petrolina,PE
56306,-9.390824550637753,-40.51182054662704,petrolina,PE
56330,-9.377889517889177,-40.49594016180967,petrolina,PE
56395,-8.995694202421916,-40.26914082439451,lagoa grande,PE
56310,-9.393825091042816,-40.47229872818703,petrolina,PE
56308,-9.394855973628053,-40.517578168330544,petrolina,PE
56460,-8.97445277384061,-38.21986668988561,petrolandia,PE
56780,-7.599095527886835,-37.53589447599233,tabira,PE
57035,-9.656441569634511,-35.71199490093108,maceio,AL
57030,-9.66563067554392,-35.718308303768296,maceio,AL
57051,-9.65107100329769,-35.731439969310806,maceio,AL
57017,-9.640899000000005,-35.74474649999999,maceio,AL
57074,-9.551496583126546,-35.74667422938432,maceio,AL
57200,-10.290662999999991,-36.583199999999984,penedo,AL
57305,-9.749041409132976,-36.66865851711054,arapiraca,AL
57607,-9.413894146861326,-36.6400317146707,palmeira dos indios,AL
58037,-7.09075180297714,-34.83692990306102,joao pessoa,PB
58038,-7.101960317242725,-34.84236014348782,joão pessoa,PB
58085,-7.141041890645741,-34.88702164793122,joao pessoa,PB
58078,-7.180554059120531,-34.88242913849615,joao pessoa,PB
58069,-7.200730181887968,-34.88520522800217,joão pessoa,PB
58432,-7.232781142391293,-35.91307189203071,santa cecilia de umbuzeiro,PB
58407,-7.223608617819773,-35.87588797757268,campina grande,PB
58421,-7.265494933473603,-35.92276050212974,campina grande,PB
58600,-6.873733280094592,-36.91189865386837,santa luzia,PB
58704,-7.01885408301656,-37.28096338237764,patos,PB
58840,-6.767805037736034,-37.80071882007359,pombal,PB
58880,-6.3798659151622745,-37.82503164805101,brejo dos santos,PB
58900,-6.895225938871665,-38.56192119638417,cajazeiras,PB
59067,-5.8589472881008176,-35.24596161172017,natal,RN
59086,-5.87077334110451,-35.20888722814357,natal,RN
59090,-5.885825448237058,-35.17532698765074,natal,RN
59054,-5.810642387044395,-35.21847412749212,natal,RN
59069,-5.8450761509896445,-35.2423493336027,natal,RN
59077,-5.84026560421836,-35.20826026672055,natal,RN
59151,-5.882257292719153,-35.2040340366164,parnamirim,RN
59125,-5.750386648075452,-35.24546581626178,natal,RN
59200,-6.231369044510069,-36.0208031553571,santa cruz,RN
59965,-6.399482171298861,-38.01853582557377,alexandria,RN
60050,-3.74823015617247,-38.524955034010006,fortaleza,CE
60165,-3.7254671692561754,-38.49806677238976,fortaleza,CE
60192,-3.7426544213168538,-38.48417765306712,fortaleza,CE
60175,-3.723440428156569,-38.47693909661432,fortaleza,CE
60190,-3.750499353377695,-38.474946043861365,fortaleza,CE
60320,-3.727902784537524,-38.560445470261314,fortaleza,CE
60335,-3.713471095804672,-38.55807566583006,fortaleza,CE
60510,-3.760066708201816,-38.57890979810727,fortaleza,CE
60763,-3.8169543789999807,-38.592254999999966,fortaleza,CE
60712,-3.804035508639272,-38.56550167352259,fortaleza,CE
60741,-3.780360995008341,-38.54431954524207,fortaleza,CE
60811,-3.7723706516872326,-38.50259139127932,fortaleza,CE
60866,-3.832767738500968,-38.51599711109338,fortaleza,CE
61645,-3.757594499999996,-38.61652499999998,caucaia,CE
61631,-3.695141558869452,-38.600180527886735,caucaia,CE
61814,-3.8888089029999264,-38.60311288599996,pacatuba,CE
61933,-3.869721516489664,-38.588532856129326,maracanaú,CE
61932,-3.8541886300200434,-38.58477618380895,maracanau,CE
62030,-3.668229235718116,-40.37281407181986,sobral,CE
62022,-3.686661555260325,-40.3638842516532,sobral,CE
62380,-4.166813756806272,-40.75206516990775,guaraciaba do norte,CE
62360,-3.920747424136267,-40.888623260686686,ibiapina,CE
62400,-2.906605966187089,-40.84265447432061,camocim,CE
62430,-3.119716880540989,-40.83047988798006,granja,CE
62595,-2.92365110618486,-40.175865560453445,cruz,CE
62598,-2.795139681135044,-40.51783866646798,jijoca de jericoacoara,CE
62685,-3.4383981695425083,-39.1501076532146,paraipaba,CE
62670,-3.609668999999947,-38.96661049999997,sao goncalo do amarante,CE
62790,-4.225690029422056,-38.729118769792855,redencao,CE
62700,-4.35771145747809,-39.31491288210802,caninde,CE
62800,-4.562180013655128,-37.76662475281954,aracati,CE
62910,-4.748310000000004,-37.96256215414699,palhano,CE
63010,-7.201908,-39.320293500000005,juazeiro do norte,CE
63011,-7.198938075795342,-39.31943129384031,juazeiro do norte,CE
63122,-7.2286001834224765,-39.4009111930953,crato,CE
63125,-7.236980312203903,-39.39516068035979,crato,CE
63300,-6.755386742362436,-38.96694518611535,lavras da mangabeira,CE
63515,-6.252816380707373,-39.19933766893757,quixelô,CE
63520,-6.2472834287083066,-38.91596633550679,oros,CE
63765,-4.942095128939913,-40.53839853792978,sucesso,CE
64016,-5.098783663015884,-42.7970712687556,teresina,PI
64078,-5.102923114687079,-42.76012111901045,teresina,PI
64002,-5.077309047100612,-42.811760520500144,teresina,PI
64015,-5.103532783926277,-42.7888201744011,teresina,PI
64077,-5.106539178646557,-42.77271992985119,teresina,PI
64290,-5.046021758936793,-42.44861075624933,altos,PI
64260,-4.266378331490602,-41.77837489461923,piripiri,PI
64280,-4.827952238567884,-42.1610348778886,campo maior,PI
64330,-5.502728385672942,-41.32488129445539,sao miguel do tapuio,PI
64340,-5.3218992707087605,-41.5517296208376,castelo do piaui,PI
64800,-6.765049042930655,-43.02825025138064,floriano,PI
64803,-6.764355784737281,-43.00822533104744,floriano,PI
65062,-2.5186853294477487,-44.24251930613423,sao luis,MA
65072,-2.546079233971952,-44.3089863702464,são luís,MA
65071,-2.5221512411853046,-44.25581447515726,sao luis,MA
65058,-2.572329289004968,-44.19951421099502,sao luis,MA
65066,-2.5070346576439486,-44.21214992867017,sao luis,MA
65067,-2.4863595238302167,-44.2333616871893,sao luis,MA
65043,-2.5643920988495608,-44.26473253641824,sao luis,MA
65059,-2.5591982905823234,-44.22961430169082,sao luis,MA
65306,-3.666512348758456,-45.391343153265375,santa inês,MA
65470,-4.039362604204154,-44.46361486507078,sao mateus do maranhao,MA
65500,-3.741395770192256,-43.36664989629181,chapadinha,MA
65510,-3.632300980197133,-43.113998235147854,mata roma,MA
65530,-3.2098431041612465,-43.40731801986636,urbano santos,MA
65640,-5.684905394543333,-43.11414486203611,parnarama,MA
65740,-4.751404235220042,-44.93839063876921,pocao de pedras,MA
65700,-4.24012275790623,-44.786714105913,bacabal,MA
65790,-5.573837987577579,-44.38433463702893,sao domingos do maranhao,MA
65800,-7.511492507642972,-46.04703653821487,balsas,MA
65911,-5.521374746990354,-47.49423698074503,imperatriz,MA
65950,-5.508554017485669,-45.23964287233554,barra do corda,MA
66065,-1.473505376074785,-48.46997985443469,belem,PA
66055,-1.4490947274224149,-48.484601999451726,belem,PA
66040,-1.455169760979064,-48.48183489231919,belem,PA
66023,-1.4653900588320616,-48.49932165791454,belem,PA
66080,-1.4219309958450534,-48.46648868235325,belem,PA
66087,-1.4224300521669595,-48.46335636193654,belem,PA
66113,-1.4294941285128355,-48.48516739935964,belem,PA
66615,-1.398302853453761,-48.45359410502642,belem,PA
66635,-1.356206424661545,-48.45374911705526,belem,PA
66914,-1.353804369698152,-48.43681520053087,belem,PA
67030,-1.3530243841636622,-48.37987589266907,ananindeua,PA
67113,-1.3771538267361845,-48.42040092554289,ananindeua,PA
67200,-1.3614698897066804,-48.34930091963961,marituba,PA
68193,-7.036262964535041,-55.41026891876317,novo progresso,PA
68138,-3.8680705441363914,-54.215231563619774,placas,PA
68552,-8.037943887491886,-50.03656537931162,redencao,PA
68665,-1.9327136441806896,-47.04766159899538,garrafao do norte,PA
68633,-4.29672359708408,-47.56233693998556,dom eliseu,PA
68658,-2.1349964183884347,-47.55940238929005,aurora do para,PA
68682,-2.4193141198841253,-48.24922433763184,quatro bocas,PA
68750,-0.7380879143105327,-47.85696127183356,curuca,PA
69037,-3.0759726414735384,-60.0860595364418,manaus,AM
69018,-2.973389492942136,-60.00682927953094,manaus,AM
69025,-3.118810547319532,-60.02913966180968,manaus,AM
69054,-3.0708780036066834,-60.00674409409081,manaus,AM
69303,2.803298771665072,-60.67586684273407,boa vista,RR
69919,-9.95131749999996,-67.85151076599993,rio branco,AC
69908,-10.013767311448731,-67.78332046811606,rio branco,AC
70235,-15.812658217593002,-47.89365639297883,brasília,DF
70297,-15.832939715385043,-47.91601122220336,brasília,DF
70258,-15.823475166778234,-47.90297761682508,brasilia,DF
70299,-15.838757184446514,-47.92076003881197,brasilia,DF
70254,-15.820762857161284,-47.90108655955913,brasilia,DF
70337,-15.806380500000005,-47.8958085,brasilia,DF
70351,-15.810784561964333,-47.90562191264542,brasilia,DF
70340,-15.79809176117956,-47.8935500981107,brasilia,DF
70383,-15.826540500000002,-47.92094325000001,brasilia,DF
70361,-15.8184427159618,-47.91715259227622,brasilia,DF
70673,-15.806524500000004,-47.93582925,brasilia,DF
70648,-15.788943473358437,-47.93638791061641,brasilia,DF
70655,-15.793045641539404,-47.9390598071763,cruzeiro,DF
70680,-15.78404999999995,-47.91689999999997,brasília,DF
70740,-15.769799999999991,-47.89016774999999,brasilia,DF
70767,-15.746057999999998,-47.894445,brasilia,DF
70745,-15.769515161022476,-47.88705793226968,brasilia,DF
70737,-15.773458610046749,-47.88547446779968,brasilia,DF
70800,-15.75579960312184,-47.865931631571264,brasilia,DF
70856,-15.761172953338969,-47.878636368437625,brasilia,DF
70842,-15.77595393284163,-47.87861266420813,brasilia,DF
71015,-15.825499262113878,-47.98823901541496,brasília,DF
71070,-15.84494561197996,-47.98527498130505,brasilia,DF
71060,-15.833616409836765,-47.98332641244141,brasilia,DF
71215,-15.81777,-47.95696124999999,brasília,DF
71200,-15.805754999999998,-47.96828099999999,brasilia,DF
71692,-15.906619276539498,-47.776985409783606,brasilia,DF
71691,-15.906466093180695,-47.77423989072256,brasilia,DF
71880,-15.903720314886394,-48.0418118655531,brasilia,DF
71929,-15.83961825701954,-48.037775007437,brasilia,DF
71936,-15.841450954140925,-48.024025688112914,brasilia,DF
71937,-15.838387228836044,-48.01147928126522,brasilia,DF
71907,-15.832475819308588,-48.01033388194513,brasilia,DF
71925,-15.842882222788113,-48.023477609091415,brasília,DF
71906,-15.830932016803072,-48.0110489635657,brasilia,DF
72016,-15.837492023626664,-48.06334858565047,brasilia,DF
72015,-15.840667480274698,-48.051942900348365,brasília,DF
72025,-15.860897819196252,-48.04271941277336,brasília,DF
72007,-15.75329499999998,-48.04162999999997,brasília,DF
72145,-15.808625940558905,-48.09307854487662,brasilia,DF
72135,-15.812449473573292,-48.07349588375061,brasilia,DF
72220,-15.838528302842304,-48.110470859171926,ceilandia,DF
72233,-15.84773403146559,-48.11320617572606,ceilandia,DF
72312,-15.884372942145603,-48.076475145384855,samambaia,DF
72323,-15.880175850969112,-48.11775609087277,brasilia,DF
72450,-16.008511777961637,-48.05001692124417,brasilia,DF
72460,-16.02294658397918,-48.05071815778448,brasilia,DF
72630,-15.910909497181192,-48.059098731078,brasilia,DF
72735,-15.664849890577589,-48.19369272261167,brasília,DF
72810,-16.25091275587183,-47.95781462520741,luziania,GO
72801,-16.256510999999996,-47.96285546547072,luziania,GO
72878,-16.054549899999927,-47.97426549999994,valparaiso de goias,GO
72872,-16.087331092411024,-47.98809526771883,valparaiso de goias,GO
72862,-16.103506759492763,-48.08927105622765,novo gama,GO
73080,-15.628575585570688,-47.82818183221465,brasilia,DF
73105,-15.654091048625505,-47.86089188525851,brasilia,DF
73252,-15.687127618933868,-47.8263635190533,brasilia,DF
73270,-15.793031232298508,-47.84911632722603,brasilia,DF
73250,-15.57796552252159,-48.00730195946881,brasilia,DF
73360,-15.62299518535027,-47.65010744842545,brasilia,DF
73780,-14.980008322372788,-47.77846316061065,agua fria de goias,GO
73752,-15.454584999999952,-47.60120021499995,planaltina,GO
73813,-15.556702086040726,-47.334031019706856,formosa,GO
73890,-14.611790999999949,-46.808881999999954,flores de goias,GO
73900,-14.078271318010032,-46.35957202767279,posse,GO
74115,-16.684447684218387,-49.26611966674832,goiania,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74150,-16.69233053490511,-49.26801564804068,goiania,GO
74230,-16.711414860017403,-49.26711541248844,goiania,GO
74275,-16.714629409915183,-49.28125918781387,goiânia,GO
74250,-16.721556097981267,-49.28659459030166,goiânia,GO
74370,-16.727890500000004,-49.34988899999999,goiania,GO
74360,-16.735404279543758,-49.31493989611095,goiania,GO
74366,-16.715153857534975,-49.32516023026103,goiania,GO
74333,-16.7130367660346,-49.30127628290576,goiania,GO
74343,-16.73600057496822,-49.3025740827112,goiania,GO
74355,-16.774395987487942,-49.35625534901799,goiania,GO
74323,-16.69955774566663,-49.31646534449651,goiânia,GO
74485,-16.688730793830423,-49.33414637399583,goiania,GO
74473,-16.620597679766842,-49.31555469124452,goiania,GO
74477,-16.589197378883632,-49.37550517746181,goiania,GO
74550,-16.64535074864296,-49.290287092233314,goiania,GO
74645,-16.671296999999946,-49.23724849999997,goiania,GO
74610,-16.672306722859993,-49.24261182139876,goiânia,GO
74620,-16.66460157672196,-49.22295154031332,goiânia,GO
74884,-16.72204111672155,-49.18413937967532,goiania,GO
74805,-16.686493697053447,-49.24509963142649,goiania,GO
74930,-16.77015400112626,-49.34004189470734,aparecida de goiania,GO
74905,-16.743197999999946,-49.26037399999996,aparecida de goiania,GO
74975,-16.837912698028973,-49.24989205426351,aparecida de goiania,GO
75064,-16.3327550678405,-48.92035002041453,anapolis,GO
75106,-16.35896592547895,-48.94378041308836,anapolis,GO
75190,-16.623727111274967,-48.74197178681737,leopoldo de bulhoes,GO
75400,-16.33868934903781,-49.51475360384877,inhumas,GO
75524,-18.434155471964782,-49.210318783564354,itumbiara,GO
75560,-18.488681517312365,-49.47626897168086,cachoeira dourada,GO
75533,-18.400124929994416,-49.27964903733632,itumbiara,GO
75690,-17.73809306838113,-48.61592058436871,caldas novas,GO
75640,-17.303533209194768,-49.02125605030914,piracanjuba,GO
75780,-17.721846775831402,-48.1599787292141,ipameri,GO
75803,-17.899550776007825,-51.73890223841525,jataí,GO
75805,-17.876500006057867,-51.71943343997603,jatai,GO
75830,-17.545195576304636,-52.53858860410263,mineiros,GO
75804,-17.88031341331951,-51.73485654024823,jatai,GO
75940,-17.33854075449391,-49.935325100759925,edeia,GO
75905,-17.79614927833109,-50.91541016574972,rio verde,GO
75904,-17.773877231325535,-50.90511465031727,rio verde,GO
76100,-16.525054498657912,-50.3654766726809,sao luis de montes belos,GO
76105,-16.585863482898127,-50.30843734273628,firminopolis,GO
76230,-16.43982015293452,-51.809444085486106,piranhas,GO
76330,-15.746782747145032,-49.33373045721407,jaragua,GO
76550,-13.455341522938244,-49.144700706302814,porangatu,GO
76600,-15.941419739351268,-50.14285866371175,goias,GO
76801,-8.75306699999999,-63.90846,porto velho,RO
76890,-10.445071058772832,-62.47033504399883,jaru,RO
76812,-8.782796007707294,-63.845103578708766,porto velho,RO
76811,-8.807874956719097,-63.86838211337736,porto velho,RO
76940,-11.712917567901876,-61.775307472194704,rolim de moura,RO
76958,-11.726854003053392,-62.326068505717735,nova brasilandia d'oeste,RO
76908,-10.882510303598329,-61.92569214064854,ji-parana,RO
76980,-12.746557845117692,-60.145102048037096,vilhena,RO
77021,-10.210535003227529,-48.32590171355561,palmas,TO
77300,-11.627906717256852,-46.82146777001999,dianopolis,TO
77305,-12.215797939258335,-47.29364504987223,conceição do tocantins,TO
77360,-12.617158795204771,-47.87913877310236,parana,TO
77403,-11.72334022559505,-49.08583363427194,gurupi,TO
77500,-10.718468400245484,-48.40892080773838,porto nacional,TO
78020,-15.60297857178555,-56.10296014321507,cuiaba,MT
78048,-15.576436208832234,-56.08583213465215,cuiaba,MT
78043,-15.584669512986082,-56.10089206079052,cuiaba,MT
78025,-15.604560150803394,-56.11655137080604,cuiaba,MT
78099,-15.633093711827843,-55.9556383783604,cuiabá,MT
78195,-15.126563999999943,-55.58292349999997,chapada dos guimarães,MT
78115,-15.630736612778891,-56.10919862888316,varzea grande,MT
78250,-15.228087212204525,-59.3368078603097,pontes e lacerda,MT
78300,-14.626259297036649,-57.49943277213334,tangara da serra,MT
78380,-14.72790787334216,-57.04496580365321,denise,MT
78550,-11.874170563327857,-55.498995315239725,sinop,MT
78552,-11.829317247041294,-55.49644289081176,sinop,MT
78640,-13.55856770863092,-52.26752495815682,canarana,MT
78652,-10.645695310957183,-51.5682033250314,confresa,MT
78716,-16.438354742714523,-54.6439153411045,rondonopolis,MT
78705,-16.459042904113158,-54.656015716617055,rondonopolis,MT
78850,-15.572155522371638,-54.305904302386686,primavera do leste,MT
78830,-15.812079109113665,-54.922725734434536,dom aquino,MT
79002,-20.45701824063706,-54.60285131989711,campo grande,MS
79060,-20.522992498503932,-54.58910569730416,campo grande,MS
79020,-20.45741496364473,-54.59501939260764,campo grande,MS
79075,-20.54543913240797,-54.6465186201743,campo grande,MS
79070,-20.513026655837063,-54.61051356425641,campo grande,MS
79096,-20.51785256943139,-54.684589066558,campo grande,MS
79036,-20.445312274887744,-54.56891802541947,campo grande,MS
79150,-21.617147476604096,-55.17180102202648,maracaju,MS
79112,-20.43693938714196,-54.6579132805616,campo grande,MS
79103,-20.442607762709827,-54.67455451650418,campo grande,MS
79290,-21.12717351623222,-56.487507603013,bonito,MS
79200,-20.482308076210572,-55.79218937991555,aquidauana,MS
79415,-17.577454114756065,-54.75176406686125,sonora,MS
79400,-18.498574618152823,-54.751548779899416,coxim,MS
79540,-19.11358227631166,-51.73572123667424,cassilandia,MS
79550,-18.5308593453196,-53.13055155354618,costa rica,MS
79500,-19.664797258045176,-51.19225174760413,paranaiba,MS
79610,-20.808868063026495,-51.694900127693735,tres lagoas,MS
79780,-21.717182442785404,-52.42237346425372,bataguassu,MS
79833,-22.22034086651761,-54.77424650711413,dourados,MS
79904,-22.52284115993474,-55.711830616350696,ponta pora,MS
80010,-25.43548786011886,-49.270213781291496,curitiba,PR
80035,-25.40283336663972,-49.24723070413756,curitiba,PR
80030,-25.41420518595992,-49.259492785590666,curitiba,PR
80020,-25.425497629753597,-49.26880418595993,curitiba,PR
80050,-25.439106561486454,-49.23689875714125,curitiba,PR
80045,-25.42552957617298,-49.254479518177625,curitiba,PR
80040,-25.41810890007532,-49.2549331354036,curitiba,PR
80240,-25.453155877315545,-49.2850395992267,curitiba,PR
80230,-25.44041155231119,-49.27281542157665,curitiba,PR
80250,-25.4389681470945,-49.27448441188181,curitiba,PR
80215,-25.44384908076061,-49.25520561183576,curitiba,PR
80220,-25.45005712155927,-49.2606739118818,curitiba,PR
80320,-25.45871651095423,-49.30218888165614,curitiba,PR
80310,-25.464029318048183,-49.30472794690424,curitiba,PR
80330,-25.472734941716197,-49.30563836747645,curitiba,PR
80430,-25.43328294393789,-49.28042347446478,curitiba,PR
80420,-25.434899979456432,-49.28320625116862,curitiba,PR
80510,-25.416444206215026,-49.28185035596391,curitiba,PR
80620,-25.45385542382702,-49.286168717179294,curitiba,PR
80610,-25.46921399278664,-49.29393514695028,curitiba,PR
80730,-25.4335612739339,-49.29695352080336,curitiba,PR
80740,-25.44145496502972,-49.31273063488947,curitiba,PR
81050,-25.49503825145709,-49.29960146295223,curitiba,PR
81020,-25.491606559524563,-49.28283748666978,curitiba,PR
81070,-25.48015350874257,-49.29687243020366,curitiba,PR
81130,-25.51123247821568,-49.30311141618097,curitiba,PR
81280,-25.434992398266637,-49.35249508144927,curitiba,PR
81210,-25.4439745033258,-49.32947681717858,curitiba,PR
81240,-25.473152975849757,-49.3401535732588,curitiba,PR
81200,-25.4400884207686,-49.34526604939701,curitiba,PR
81260,-25.474502573234364,-49.35249257828181,curitiba,PR
81315,-25.510172573691484,-49.32300242824175,curitiba,PR
81330,-25.48613423452021,-49.3348400471753,curitiba,PR
81350,-25.508669747227305,-49.33026677895873,curitiba,PR
81490,-25.58719360032323,-49.32331092576026,curitiba,PR
81450,-25.498147452680467,-49.34864249999998,curitiba,PR
81570,-25.481998582838084,-49.23384196904042,curitiba,PR
81520,-25.459127696635733,-49.23715637356463,curitiba,PR
81610,-25.47823502865101,-49.2487200844524,curitiba,PR
81650,-25.496876096024057,-49.232400160424696,curitiba,PR
81630,-25.484788854838737,-49.25536574672524,curitiba,PR
81770,-25.5347523805182,-49.236641559813016,curitiba,PR
81720,-25.52418339439665,-49.2531228753823,curitiba,PR
81710,-25.4985654229174,-49.2677192917704,curitiba,PR
81810,-25.50714419618402,-49.27207460483913,curitiba,PR
81825,-25.526084940879464,-49.27440966694559,curitiba,PR
81880,-25.539430693865768,-49.2886326382077,curitiba,PR
81930,-25.56660371995524,-49.28299262236466,curitiba,PR
81910,-25.53334346710718,-49.26949584595194,curitiba,PR
82300,-25.413908553147916,-49.34702339687815,curitiba,PR
82320,-25.40444171696837,-49.34025084016421,curitiba,PR
82400,-25.393345281980704,-49.35098627800838,curitiba,PR
82515,-25.401775500000003,-49.22824049999999,curitiba,PR
82560,-25.398981180227207,-49.24692992975385,curitiba,PR
82600,-25.39156863558196,-49.213520460038055,curitiba,PR
82620,-25.3790622139032,-49.22700417208608,curitiba,PR
82640,-25.383237045242065,-49.23195552997861,curitiba,PR
82810,-25.43585833749783,-49.22158276824976,curitiba,PR
82840,-25.4046727705902,-49.19971258303454,curitiba,PR
82820,-25.424755962259752,-49.2010723395753,curitiba,PR
82800,-25.43880303497028,-49.22994083568014,curitiba,PR
82930,-25.455338193173286,-49.21312031640601,curitiba,PR
83010,-25.533552342489493,-49.18726902068778,sao jose dos pinhais,PR
83045,-25.50558541220332,-49.18988673051925,sao jose dos pinhais,PR
83020,-25.550486998908475,-49.18996687114555,sao jose dos pinhais,PR
83065,-25.50752580959667,-49.16454300054825,sao jose dos pinhais,PR
83070,-25.516321166801344,-49.12281815098963,sao jose dos pinhais,PR
83260,-25.758995329617274,-48.508339282916765,matinhos,PR
83255,-25.621204126016725,-48.42208269355905,pontal do parana,PR
83209,-25.547635663426608,-48.52779305562683,paranagua,PR
83325,-25.422248161753803,-49.17481523920898,pinhais,PR
83324,-25.428798209273445,-49.19005993003079,pinhais,PR
83331,-25.44690031975288,-49.16096874271452,pinhais,PR
83323,-25.440714449910494,-49.188443906024766,pinhais,PR
83321,-25.44450819623171,-49.17725474672523,pinhais,PR
83370,-25.43428873156633,-48.71656095355144,antonina,PR
83409,-25.371132577664817,-49.18125077989034,colombo,PR
83408,-25.371298736141743,-49.18823376385825,colombo,PR
83402,-25.34347077721826,-49.227809047574894,colombo,PR
83535,-25.372162488430515,-49.35319575578474,campo magro,PR
83605,-25.446647385196982,-49.55563586004068,campo largo,PR
83750,-25.775721800206885,-49.72398059937935,lapa,PR
83880,-26.08644812451248,-49.78075054841446,rio negro,PR
83830,-25.665981910215244,-49.32886111300174,fazenda rio grande,PR
83800,-25.77404958940785,-49.32914580930774,mandirituba,PR
83860,-26.09951042219324,-49.43039517089023,pien,PR
84015,-25.074043009435066,-50.15132717124473,ponta grossa,PR
84040,-25.11074915875126,-50.16128768235323,ponta grossa,PR
